0.000000e+00	1.158519e-17	4.676539e-20	5.167192e-22	2.517674e-22	1.837089e-22
1.000000e-01	1.166929e-17	4.613903e-20	5.145765e-22	2.521449e-22	1.850941e-22
2.000000e-01	1.192253e-17	4.442271e-20	5.099536e-22	2.516491e-22	1.851085e-22
3.000000e-01	1.234871e-17	4.179065e-20	5.023445e-22	2.507979e-22	1.851368e-22
4.000000e-01	1.295368e-17	3.854029e-20	4.920034e-22	2.497128e-22	1.851814e-22
5.000000e-01	1.374481e-17	3.499492e-20	4.796495e-22	2.484694e-22	1.852212e-22
6.000000e-01	1.472164e-17	3.146021e-20	4.667540e-22	2.471352e-22	1.852634e-22
7.000000e-01	1.566061e-17	2.819356e-20	4.554659e-22	2.458462e-22	1.852973e-22
8.000000e-01	1.586968e-17	2.540224e-20	4.480861e-22	2.447056e-22	1.853239e-22
9.000000e-01	1.519045e-17	2.327323e-20	4.465075e-22	2.438125e-22	1.853561e-22
1.000000e+00	1.412560e-17	2.204482e-20	4.521184e-22	2.432449e-22	1.853898e-22
1.100000e+00	1.307223e-17	2.212130e-20	4.659544e-22	2.430886e-22	1.854306e-22
1.200000e+00	1.216356e-17	2.420609e-20	4.889276e-22	2.434049e-22	1.854964e-22
1.300000e+00	1.140212e-17	2.915129e-20	5.219292e-22	2.442262e-22	1.855959e-22
1.400000e+00	1.075322e-17	3.700601e-20	5.658515e-22	2.455712e-22	1.857455e-22
1.500000e+00	1.018062e-17	4.699067e-20	6.214831e-22	2.474317e-22	1.859695e-22
1.600000e+00	9.655959e-18	5.923818e-20	6.893600e-22	2.497794e-22	1.862899e-22
1.700000e+00	9.160073e-18	7.455216e-20	7.695191e-22	2.525735e-22	1.867145e-22
1.800000e+00	8.680089e-18	9.408530e-20	8.612983e-22	2.557470e-22	1.872526e-22
1.900000e+00	8.912282e-14	1.194625e-19	9.632252e-22	2.592242e-22	1.879097e-22
2.000000e+00	2.002558e+00	1.529682e-19	1.073003e-21	2.629056e-22	1.886694e-22
2.100000e+00	1.891290e+00	1.977817e-19	1.187654e-21	2.666752e-22	1.895150e-22
2.200000e+00	1.784828e+00	2.582832e-19	1.303951e-21	2.703814e-22	1.904157e-22
2.300000e+00	1.683157e+00	3.403938e-19	1.418705e-21	2.738608e-22	1.913335e-22
2.400000e+00	1.586181e+00	4.519301e-19	1.529391e-21	2.769452e-22	1.922324e-22
2.500000e+00	1.493958e+00	6.028741e-19	1.634525e-21	2.795221e-22	1.930854e-22
2.600000e+00	1.406775e+00	8.053984e-19	1.734060e-21	2.816342e-22	1.938780e-22
2.700000e+00	1.325093e+00	1.073434e-18	1.829999e-21	2.835679e-22	1.946122e-22
2.800000e+00	1.249435e+00	1.421478e-18	1.927172e-21	2.858447e-22	1.953020e-22
2.900000e+00	1.180287e+00	1.862457e-18	2.034997e-21	2.891079e-22	1.959765e-22
3.000000e+00	1.118047e+00	2.404596e-18	2.171498e-21	2.940160e-22	1.966731e-22
3.100000e+00	1.062998e+00	3.047620e-18	2.371072e-21	3.011903e-22	1.974381e-22
3.200000e+00	1.015314e+00	3.779056e-18	2.694213e-21	3.112148e-22	1.983205e-22
3.300000e+00	9.750771e-01	4.571808e-18	3.220167e-21	3.246322e-22	1.993659e-22
3.400000e+00	9.422487e-01	5.384453e-18	3.994418e-21	3.419427e-22	2.006136e-22
3.500000e+00	9.166240e-01	6.164843e-18	5.025122e-21	3.635918e-22	2.020942e-22
3.600000e+00	8.977991e-01	6.857198e-18	6.375101e-21	3.899348e-22	2.038297e-22
3.700000e+00	8.852438e-01	7.411142e-18	8.164127e-21	4.211972e-22	2.058285e-22
3.800000e+00	8.784156e-01	7.809376e-18	1.056929e-20	4.574264e-22	2.080869e-22
3.900000e+00	8.768449e-01	4.336675e-15	1.385412e-20	4.984609e-22	2.105867e-22
4.000000e+00	8.801592e-01	2.059495e+00	1.875233e-20	5.439021e-22	2.132942e-22
4.100000e+00	8.880697e-01	2.021186e+00	2.491376e-20	5.931186e-22	2.161605e-22
4.200000e+00	9.003680e-01	1.950906e+00	3.393796e-20	6.453060e-22	2.191137e-22
4.300000e+00	9.169017e-01	1.857691e+00	4.758283e-20	6.995389e-22	2.220660e-22
4.400000e+00	9.375680e-01	1.750096e+00	6.753554e-20	7.549014e-22	2.249192e-22
4.500000e+00	9.622330e-01	1.635595e+00	9.603100e-20	8.106423e-22	2.275911e-22
4.600000e+00	9.886635e-01	1.520293e+00	1.381578e-19	8.663792e-22	2.300687e-22
4.700000e+00	1.009020e+00	1.408874e+00	2.014711e-19	9.223519e-22	2.324613e-22
4.800000e+00	1.018606e+00	1.304632e+00	2.927145e-19	9.798240e-22	2.350138e-22
4.900000e+00	1.020219e+00	1.209648e+00	4.229593e-19	1.041820e-21	2.380635e-22
5.000000e+00	1.018172e+00	1.125039e+00	1.371140e-17	1.114654e-21	2.419907e-22
5.100000e+00	1.015182e+00	1.051215e+00	1.240319e-16	1.210715e-21	2.471844e-22
5.200000e+00	1.012494e+00	9.880941e-01	2.282636e-16	1.351797e-21	2.540308e-22
5.300000e+00	1.010557e+00	9.352858e-01	1.375617e-16	1.566231e-21	2.629052e-22
5.400000e+00	1.009472e+00	8.922502e-01	9.904125e-16	1.871963e-21	2.741608e-22
5.500000e+00	1.009184e+00	8.583829e-01	1.831041e-15	2.277022e-21	2.881178e-22
5.600000e+00	1.009576e+00	8.330858e-01	5.132116e-15	2.809121e-21	3.050457e-22
5.700000e+00	1.010491e+00	8.158231e-01	5.376942e-15	3.517113e-21	3.251398e-22
5.800000e+00	1.011749e+00	8.061282e-01	8.420986e-17	4.472439e-21	3.484981e-22
5.900000e+00	1.013145e+00	8.036315e-01	4.923324e-15	5.782230e-21	3.751038e-22
6.000000e+00	1.014468e+00	8.080520e-01	1.565240e+00	7.773078e-21	4.048070e-22
6.100000e+00	1.015506e+00	8.191979e-01	1.658048e+00	1.464832e-20	4.373197e-22
6.200000e+00	1.016074e+00	8.369597e-01	1.709734e+00	7.537163e-21	4.722363e-22
6.300000e+00	1.016023e+00	8.613061e-01	1.721454e+00	1.231159e-20	5.090579e-22
6.400000e+00	1.015267e+00	8.922737e-01	1.697699e+00	1.887321e-20	5.472567e-22
6.500000e+00	1.013788e+00	9.298622e-01	1.645202e+00	1.923231e-20	5.863569e-22
6.600000e+00	1.011634e+00	9.711044e-01	1.571743e+00	4.489218e-20	6.260460e-22
6.700000e+00	1.008922e+00	1.004625e+00	1.485068e+00	5.523343e-20	6.663293e-22
6.800000e+00	1.005809e+00	1.022636e+00	1.392105e+00	9.068239e-20	7.077769e-22
6.900000e+00	1.002476e+00	1.028259e+00	1.298520e+00	1.088458e-19	7.519629e-22
7.000000e+00	9.991122e-01	1.027537e+00	1.208579e+00	3.316405e-11	8.023995e-22
7.100000e+00	9.959004e-01	1.024628e+00	1.125228e+00	1.077150e-13	8.658087e-22
7.200000e+00	9.930080e-01	1.021648e+00	1.050297e+00	3.427471e-12	9.545110e-22
7.300000e+00	9.905726e-01	1.019496e+00	9.847551e-01	5.737959e-12	1.083963e-21
7.400000e+00	9.887134e-01	1.018466e+00	9.289534e-01	5.815450e-12	1.264648e-21
7.500000e+00	9.875214e-01	1.018545e+00	8.828420e-01	1.388240e-11	1.501884e-21
7.600000e+00	9.870470e-01	1.019561e+00	8.461387e-01	2.196729e-11	1.812193e-21
7.700000e+00	9.872879e-01	1.021258e+00	8.184541e-01	1.436892e-11	2.222779e-21
7.800000e+00	9.881805e-01	1.023324e+00	7.993794e-01	1.943231e-12	2.772886e-21
7.900000e+00	9.896182e-01	1.025417e+00	7.885434e-01	8.576169e-11	3.521867e-21
8.000000e+00	9.914604e-01	1.027197e+00	7.856474e-01	1.237027e+00	4.422040e-21
8.100000e+00	9.935597e-01	1.028330e+00	7.904846e-01	1.381242e+00	5.814625e-21
8.200000e+00	9.957683e-01	1.028540e+00	8.029487e-01	1.494161e+00	7.827205e-21
8.300000e+00	9.979510e-01	1.027619e+00	8.230359e-01	1.569817e+00	1.101827e-20
8.400000e+00	9.999897e-01	1.025460e+00	8.508439e-01	1.606410e+00	1.560878e-20
8.500000e+00	1.001788e+00	1.022077e+00	8.864837e-01	1.606092e+00	2.207791e-20
8.600000e+00	1.003274e+00	1.017601e+00	9.276257e-01	1.574092e+00	3.162979e-20
8.700000e+00	1.004402e+00	1.012263e+00	9.646290e-01	1.517481e+00	4.766870e-20
8.800000e+00	1.005151e+00	1.006361e+00	9.898296e-01	1.443935e+00	6.853395e-20
8.900000e+00	1.005526e+00	1.000227e+00	1.004180e+00	1.360727e+00	1.069124e-19
9.000000e+00	1.005556e+00	9.941994e-01	1.011651e+00	1.274088e+00	1.755031e-14
9.100000e+00	1.005287e+00	9.885954e-01	1.015384e+00	1.188909e+00	2.781300e-15
9.200000e+00	1.004780e+00	9.836927e-01	1.017289e+00	1.108726e+00	7.668146e-15
9.300000e+00	1.004099e+00	9.797102e-01	1.018469e+00	1.035867e+00	5.017809e-14
9.400000e+00	1.003314e+00	9.768186e-01	1.019573e+00	9.716968e-01	7.937951e-14
9.500000e+00	1.002491e+00	9.751395e-01	1.020958e+00	9.168642e-01	2.161558e-15
9.600000e+00	1.001684e+00	9.747329e-01	1.022771e+00	8.715352e-01	5.167111e-16
9.700000e+00	1.000940e+00	9.755720e-01	1.024999e+00	8.355795e-01	2.660726e-14
9.800000e+00	1.000290e+00	9.775399e-01	1.027497e+00	8.087194e-01	5.569757e-14
9.900000e+00	9.997507e-01	9.804432e-01	1.030016e+00	7.906359e-01	2.591101e-13
1.000000e+01	9.993301e-01	9.840337e-01	1.032251e+00	7.810356e-01	1.019794e+00
1.010000e+01	9.990280e-01	9.880490e-01	1.033860e+00	7.796947e-01	1.182502e+00
1.020000e+01	9.988332e-01	9.922266e-01	1.034518e+00	7.864856e-01	1.325142e+00
1.030000e+01	9.987319e-01	9.963236e-01	1.033962e+00	8.013914e-01	1.437945e+00
1.040000e+01	9.987051e-01	1.000129e+00	1.032017e+00	8.245134e-01	1.514617e+00
1.050000e+01	9.987308e-01	1.003470e+00	1.028634e+00	8.560034e-01	1.553053e+00
1.060000e+01	9.987925e-01	1.006219e+00	1.023897e+00	8.940456e-01	1.555171e+00
1.070000e+01	9.988757e-01	1.008294e+00	1.018013e+00	9.307025e-01	1.526024e+00
1.080000e+01	9.989686e-01	1.009658e+00	1.011281e+00	9.590844e-01	1.472551e+00
1.090000e+01	9.990621e-01	1.010325e+00	1.004062e+00	9.789149e-01	1.402322e+00
1.100000e+01	9.991524e-01	1.010348e+00	9.967459e-01	9.925277e-01	1.322521e+00
1.110000e+01	9.992379e-01	1.009817e+00	9.897170e-01	1.001962e+00	1.239307e+00
1.120000e+01	9.993180e-01	1.008841e+00	9.833303e-01	1.008590e+00	1.157512e+00
1.130000e+01	9.993963e-01	1.007545e+00	9.778838e-01	1.013368e+00	1.080629e+00
1.140000e+01	9.994760e-01	1.006056e+00	9.736162e-01	1.017023e+00	1.010963e+00
1.150000e+01	9.995587e-01	1.004493e+00	9.707033e-01	1.020105e+00	9.498689e-01
1.160000e+01	9.996482e-01	1.002962e+00	9.692481e-01	1.022996e+00	8.980029e-01
1.170000e+01	9.997447e-01	1.001543e+00	9.692618e-01	1.025905e+00	8.555530e-01
1.180000e+01	9.998494e-01	1.000295e+00	9.706615e-01	1.028872e+00	8.224270e-01
1.190000e+01	9.999610e-01	9.992540e-01	9.732797e-01	1.031786e+00	7.983944e-01
1.200000e+01	1.000077e+00	9.984323e-01	9.768800e-01	1.034426e+00	7.831902e-01
1.210000e+01	1.000192e+00	9.978309e-01	9.811932e-01	1.036492e+00	7.765846e-01
1.220000e+01	1.000302e+00	9.974297e-01	9.859318e-01	1.037662e+00	7.784278e-01
1.230000e+01	1.000401e+00	9.972054e-01	9.908122e-01	1.037640e+00	7.886784e-01
1.240000e+01	1.000483e+00	9.971260e-01	9.955698e-01	1.036204e+00	8.074187e-01
1.250000e+01	1.000544e+00	9.971534e-01	9.999706e-01	1.033244e+00	8.348058e-01
1.260000e+01	1.000580e+00	9.972587e-01	1.003824e+00	1.028783e+00	8.693691e-01
1.270000e+01	1.000589e+00	9.974165e-01	1.006986e+00	1.022976e+00	9.044333e-01
1.280000e+01	1.000572e+00	9.976047e-01	1.009365e+00	1.016088e+00	9.338830e-01
1.290000e+01	1.000530e+00	9.978066e-01	1.010927e+00	1.008469e+00	9.568320e-01
1.300000e+01	1.000466e+00	9.980137e-01	1.011693e+00	1.000521e+00	9.745627e-01
1.310000e+01	1.000384e+00	9.982207e-01	1.011729e+00	9.926571e-01	9.882714e-01
1.320000e+01	1.000289e+00	9.984249e-01	1.011136e+00	9.852810e-01	9.987965e-01
1.330000e+01	1.000187e+00	9.986300e-01	1.010043e+00	9.787467e-01	1.006816e+00
1.340000e+01	1.000083e+00	9.988389e-01	1.008590e+00	9.733503e-01	1.012969e+00
1.350000e+01	9.999840e-01	9.990528e-01	1.006920e+00	9.693178e-01	1.017849e+00
1.360000e+01	9.998938e-01	9.992762e-01	1.005163e+00	9.667960e-01	1.021957e+00
1.370000e+01	9.998167e-01	9.995073e-01	1.003433e+00	9.658393e-01	1.025656e+00
1.380000e+01	9.997554e-01	9.997465e-01	1.001818e+00	9.664083e-01	1.029142e+00
1.390000e+01	9.997113e-01	9.999903e-01	1.000380e+00	9.683762e-01	1.032435e+00
1.400000e+01	9.996851e-01	1.000233e+00	9.991594e-01	9.715405e-01	1.035417e+00
1.410000e+01	9.996773e-01	1.000466e+00	9.981763e-01	9.756528e-01	1.037850e+00
1.420000e+01	9.996861e-01	1.000680e+00	9.974260e-01	9.804308e-01	1.039441e+00
1.430000e+01	9.997091e-01	1.000865e+00	9.968961e-01	9.855805e-01	1.039894e+00
1.440000e+01	9.997433e-01	1.001011e+00	9.965612e-01	9.908124e-01	1.038958e+00
1.450000e+01	9.997854e-01	1.001112e+00	9.963858e-01	9.958559e-01	1.036479e+00
1.460000e+01	9.998321e-01	1.001162e+00	9.963399e-01	1.000475e+00	1.032427e+00
1.470000e+01	9.998803e-01	1.001158e+00	9.963946e-01	1.004476e+00	1.026905e+00
1.480000e+01	9.999270e-01	1.001103e+00	9.965233e-01	1.007717e+00	1.020133e+00
1.490000e+01	9.999701e-01	1.001001e+00	9.967030e-01	1.010117e+00	1.012435e+00
1.500000e+01	1.000008e+00	1.000857e+00	9.969190e-01	1.011651e+00	1.004201e+00
1.510000e+01	1.000039e+00	1.000681e+00	9.971603e-01	1.012353e+00	9.958537e-01
1.520000e+01	1.000064e+00	1.000483e+00	9.974185e-01	1.012298e+00	9.878221e-01
1.530000e+01	1.000081e+00	1.000274e+00	9.976924e-01	1.011601e+00	9.804997e-01
1.540000e+01	1.000092e+00	1.000066e+00	9.979814e-01	1.010400e+00	9.742279e-01
1.550000e+01	1.000097e+00	9.998686e-01	9.982837e-01	1.008841e+00	9.692780e-01
1.560000e+01	1.000098e+00	9.996926e-01	9.986011e-01	1.007071e+00	9.658392e-01
1.570000e+01	1.000095e+00	9.995444e-01	9.989305e-01	1.005222e+00	9.640062e-01
1.580000e+01	1.000088e+00	9.994292e-01	9.992711e-01	1.003404e+00	9.637782e-01
1.590000e+01	1.000080e+00	9.993490e-01	9.996178e-01	1.001705e+00	9.650652e-01
1.600000e+01	1.000071e+00	9.993050e-01	9.999637e-01	1.000188e+00	9.676974e-01
1.610000e+01	1.000061e+00	9.992973e-01	1.000299e+00	9.988954e-01	9.714504e-01
1.620000e+01	1.000052e+00	9.993221e-01	1.000612e+00	9.978405e-01	9.760568e-01
1.630000e+01	1.000042e+00	9.993747e-01	1.000891e+00	9.970259e-01	9.812255e-01
1.640000e+01	1.000033e+00	9.994488e-01	1.001123e+00	9.964370e-01	9.866583e-01
1.650000e+01	1.000024e+00	9.995380e-01	1.001300e+00	9.960458e-01	9.920651e-01
1.660000e+01	1.000016e+00	9.996357e-01	1.001412e+00	9.958253e-01	9.971813e-01
1.670000e+01	1.000008e+00	9.997359e-01	1.001457e+00	9.957463e-01	1.001778e+00
1.680000e+01	1.000001e+00	9.998330e-01	1.001434e+00	9.957797e-01	1.005676e+00
1.690000e+01	9.999938e-01	9.999225e-01	1.001347e+00	9.958987e-01	1.008751e+00
1.700000e+01	9.999872e-01	1.000001e+00	1.001201e+00	9.960837e-01	1.010944e+00
1.710000e+01	9.999811e-01	1.000067e+00	1.001007e+00	9.963181e-01	1.012252e+00
1.720000e+01	9.999756e-01	1.000119e+00	1.000775e+00	9.965890e-01	1.012724e+00
1.730000e+01	9.999708e-01	1.000156e+00	1.000519e+00	9.968906e-01	1.012456e+00
1.740000e+01	9.999669e-01	1.000181e+00	1.000254e+00	9.972188e-01	1.011575e+00
1.750000e+01	9.999640e-01	1.000194e+00	9.999939e-01	9.975689e-01	1.010224e+00
1.760000e+01	9.999623e-01	1.000196e+00	9.997507e-01	9.979408e-01	1.008554e+00
1.770000e+01	9.999619e-01	1.000190e+00	9.995354e-01	9.983305e-01	1.006707e+00
1.780000e+01	9.999629e-01	1.000179e+00	9.993561e-01	9.987358e-01	1.004809e+00
1.790000e+01	9.999652e-01	1.000162e+00	9.992177e-01	9.991515e-01	1.002964e+00
1.800000e+01	9.999688e-01	1.000144e+00	9.991237e-01	9.995702e-01	1.001255e+00
1.810000e+01	9.999735e-01	1.000123e+00	9.990760e-01	9.999815e-01	9.997381e-01
1.820000e+01	9.999791e-01	1.000102e+00	9.990722e-01	1.000374e+00	9.984459e-01
1.830000e+01	9.999853e-01	1.000082e+00	9.991075e-01	1.000733e+00	9.973934e-01
1.840000e+01	9.999917e-01	1.000061e+00	9.991758e-01	1.001046e+00	9.965779e-01
1.850000e+01	9.999981e-01	1.000041e+00	9.992700e-01	1.001300e+00	9.959804e-01
1.860000e+01	1.000004e+00	1.000022e+00	9.993822e-01	1.001486e+00	9.955797e-01
1.870000e+01	1.000010e+00	1.000004e+00	9.995047e-01	1.001596e+00	9.953504e-01
1.880000e+01	1.000014e+00	9.999872e-01	9.996300e-01	1.001628e+00	9.952650e-01
1.890000e+01	1.000018e+00	9.999715e-01	9.997515e-01	1.001584e+00	9.952966e-01
1.900000e+01	1.000020e+00	9.999570e-01	9.998644e-01	1.001467e+00	9.954235e-01
1.910000e+01	1.000021e+00	9.999439e-01	9.999645e-01	1.001287e+00	9.956261e-01
1.920000e+01	1.000021e+00	9.999325e-01	1.000049e+00	1.001054e+00	9.958881e-01
1.930000e+01	1.000020e+00	9.999230e-01	1.000117e+00	1.000783e+00	9.961999e-01
1.940000e+01	1.000018e+00	9.999156e-01	1.000168e+00	1.000489e+00	9.965536e-01
1.950000e+01	1.000016e+00	9.999105e-01	1.000204e+00	1.000188e+00	9.969414e-01
1.960000e+01	1.000013e+00	9.999080e-01	1.000224e+00	9.998967e-01	9.973601e-01
1.970000e+01	1.000010e+00	9.999084e-01	1.000232e+00	9.996271e-01	9.978031e-01
1.980000e+01	1.000006e+00	9.999117e-01	1.000229e+00	9.993909e-01	9.982664e-01
1.990000e+01	1.000003e+00	9.999178e-01	1.000218e+00	9.991961e-01	9.987431e-01
2.000000e+01	1.000000e+00	9.999263e-01	1.000200e+00	9.990489e-01	9.992245e-01
2.010000e+01	9.999979e-01	9.999372e-01	1.000178e+00	9.989533e-01	9.996994e-01
2.020000e+01	9.999959e-01	9.999499e-01	1.000153e+00	9.989090e-01	1.000155e+00
2.030000e+01	9.999943e-01	9.999637e-01	1.000126e+00	9.989129e-01	1.000577e+00
2.040000e+01	9.999933e-01	9.999778e-01	1.000098e+00	9.989595e-01	1.000951e+00
2.050000e+01	9.999926e-01	9.999919e-01	1.000070e+00	9.990418e-01	1.001264e+00
2.060000e+01	9.999923e-01	1.000005e+00	1.000042e+00	9.991516e-01	1.001504e+00
2.070000e+01	9.999923e-01	1.000017e+00	1.000015e+00	9.992803e-01	1.001663e+00
2.080000e+01	9.999927e-01	1.000027e+00	9.999888e-01	9.994191e-01	1.001737e+00
2.090000e+01	9.999932e-01	1.000035e+00	9.999646e-01	9.995602e-01	1.001726e+00
2.100000e+01	9.999939e-01	1.000040e+00	9.999423e-01	9.996967e-01	1.001634e+00
2.110000e+01	9.999947e-01	1.000043e+00	9.999222e-01	9.998228e-01	1.001469e+00
2.120000e+01	9.999956e-01	1.000043e+00	9.999045e-01	9.999343e-01	1.001242e+00
2.130000e+01	9.999964e-01	1.000041e+00	9.998896e-01	1.000029e+00	1.000966e+00
2.140000e+01	9.999972e-01	1.000037e+00	9.998779e-01	1.000105e+00	1.000658e+00
2.150000e+01	9.999980e-01	1.000032e+00	9.998697e-01	1.000163e+00	1.000335e+00
2.160000e+01	9.999986e-01	1.000026e+00	9.998650e-01	1.000203e+00	1.000014e+00
2.170000e+01	9.999993e-01	1.000019e+00	9.998643e-01	1.000228e+00	9.997096e-01
2.180000e+01	9.999999e-01	1.000012e+00	9.998675e-01	1.000239e+00	9.994348e-01
2.190000e+01	1.000000e+00	1.000005e+00	9.998743e-01	1.000238e+00	9.992000e-01
2.200000e+01	1.000001e+00	9.999985e-01	9.998846e-01	1.000229e+00	9.990130e-01
2.210000e+01	1.000002e+00	9.999926e-01	9.998979e-01	1.000213e+00	9.988797e-01
2.220000e+01	1.000002e+00	9.999876e-01	9.999137e-01	1.000191e+00	9.988016e-01
2.230000e+01	1.000002e+00	9.999837e-01	9.999312e-01	1.000167e+00	9.987767e-01
2.240000e+01	1.000002e+00	9.999807e-01	9.999497e-01	1.000139e+00	9.988009e-01
2.250000e+01	1.000003e+00	9.999788e-01	9.999685e-01	1.000111e+00	9.988679e-01
2.260000e+01	1.000003e+00	9.999777e-01	9.999867e-01	1.000081e+00	9.989696e-01
2.270000e+01	1.000002e+00	9.999775e-01	1.000004e+00	1.000051e+00	9.990972e-01
2.280000e+01	1.000002e+00	9.999780e-01	1.000018e+00	1.000022e+00	9.992417e-01
2.290000e+01	1.000002e+00	9.999792e-01	1.000031e+00	9.999931e-01	9.993943e-01
2.300000e+01	1.000002e+00	9.999809e-01	1.000040e+00	9.999652e-01	9.995473e-01
2.310000e+01	1.000001e+00	9.999829e-01	1.000046e+00	9.999386e-01	9.996936e-01
2.320000e+01	1.000001e+00	9.999851e-01	1.000049e+00	9.999138e-01	9.998278e-01
2.330000e+01	1.000000e+00	9.999874e-01	1.000049e+00	9.998912e-01	9.999461e-01
2.340000e+01	9.999999e-01	9.999899e-01	1.000047e+00	9.998715e-01	1.000046e+00
2.350000e+01	9.999996e-01	9.999924e-01	1.000042e+00	9.998551e-01	1.000126e+00
2.360000e+01	9.999992e-01	9.999947e-01	1.000035e+00	9.998425e-01	1.000186e+00
2.370000e+01	9.999990e-01	9.999970e-01	1.000027e+00	9.998343e-01	1.000228e+00
2.380000e+01	9.999989e-01	9.999991e-01	1.000019e+00	9.998307e-01	1.000253e+00
2.390000e+01	9.999988e-01	1.000001e+00	1.000009e+00	9.998320e-01	1.000262e+00
